Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160328;4632;PF;Dieng, Gorgui;1;24.75;$6,000;min;H;pho;121;116;30.17;11pt 9rb 2st 3to 5-7fg 1-1ft
20160328;4276;PF;Davis, Ed;;24.25;$4,200;por;H;sac;105;93;23.12;8pt 9rb 3bl 2to 3-5fg 2-2ft
20160328;3527;PF;Diaw, Boris;;21.5;$3,300;sas;A;mem;101;87;21.30;13pt 6rb 1as 1bl 5to 5-9fg 3-4ft
20160328;4530;SF;Harkless, Maurice;1;20.75;$3,500;por;H;sac;105;93;22.75;12pt 3rb 2as 1bl 1to 1trey 5-7fg 1-1ft
20160328;3629;SF;Deng, Luol;1;20.75;$5,800;mia;H;bkn;110;99;30.87;9pt 5rb 1as 2st 1to 1trey 4-11fg
20160328;4496;PF;Acy, Quincy;1;20.5;$3,100;sac;A;por;93;105;27.67;10pt 4rb 1as 1st 1bl 1to 1trey 4-8fg 1-1ft
20160328;4226;SF;Cunningham, Dante;1;19.25;$3,800;nor;H;nyk;99;91;40.30;12pt 3rb 2as 1trey 3-7fg 5-6ft
20160328;4457;SF;Hamilton, Jordan;;19;$3,500;nor;H;nyk;99;91;18.52;5pt 4rb 2as 2st 1bl 1to 1trey 2-5fg
20160328;3640;PF;Humphries, Kris;;19;$3,100;atl;A;chi;102;100;14.18;9pt 6rb 1bl 1trey 3-4fg 2-2ft
20160328;4507;SF;Bazemore, Kent;1;18.5;$4,200;atl;A;chi;102;100;25.23;5pt 4rb 2as 2st 1bl 1to 1-9fg 3-4ft
20160328;4168;SF;Johnson, James;;17.25;$3,000;tor;H;okc;100;119;16.48;6pt 5rb 4as 2to 3-6fg
20160328;4787;SF;Winslow, Justise;;17.25;$3,900;mia;H;bkn;110;99;31.67;13pt 3rb 1trey 5-10fg 2-2ft
20160328;4761;PF;Vonleh, Noah;;17;$3,000;por;H;sac;105;93;23.78;5pt 6rb 1as 2bl 2to 2-4fg 1-2ft
20160328;4648;SF;Kelly, Ryan;;17;$3,000;lal;A;uta;75;123;16.75;6pt 6rb 1as 1bl 3-8fg
20160328;2428;SF;Pierce, Paul;1;16.75;$3,100;lac;H;bos;114;90;11.57;8pt 3rb 2as 1st 4-6fg
20160328;3992;SF;Green, Jeff;;16.5;$3,900;lac;H;bos;114;90;26.25;10pt 4rb 1as 1to 1trey 4-11fg 1-2ft
20160328;4594;SF;Muhammad, Shabazz;;16.25;$3,300;min;H;pho;121;116;14.03;10pt 5rb 5-10fg
20160328;3871;SF;Tucker, P.J.;1;16;$4,800;pho;A;min;116;121;28.05;6pt 6rb 2as 1to 2-5fg 2-2ft
20160328;4841;PF;Portis, Bobby;;15.5;$3,400;chi;H;atl;100;102;13.67;8pt 6rb 1to 1trey 3-6fg 1-2ft
20160328;4239;SF;Gee, Alonzo;;15.5;$3,300;nor;H;nyk;99;91;20.13;9pt 2rb 1as 2st 3to 4-8fg 1-4ft
20160328;3304;SF;Johnson, Joe;1;15.5;$4,900;mia;H;bkn;110;99;34.92;2pt 4rb 7as 4to 1-8fg
20160328;4850;PF;Martin, Jarell;;14.75;$3,000;mem;H;sas;87;101;20.28;7pt 5rb 1bl 1to 3-6fg 1-2ft
20160328;4292;SF;Johnson, Wesley;;14.75;$3,300;lac;H;bos;114;90;16.32;11pt 1rb 1st 1trey 4-7fg 2-2ft
20160328;4187;PF;Jerebko, Jonas;;14.25;$3,000;bos;A;lac;90;114;10.45;4pt 5rb 1st 1bl 0-3fg 4-4ft
20160328;4488;PF;Scott, Mike;;14.25;$3,100;atl;A;chi;102;100;12.40;7pt 3rb 1as 1bl 1to 1trey 2-3fg 2-2ft
20160328;3768;PF;Johnson, Amir;1;13.75;$4,600;bos;A;lac;90;114;19.13;3pt 5rb 1as 1st 1bl 2to 1-2fg 1-2ft
20160328;4007;PF;McRoberts, Josh;;13.25;$3,000;mia;H;bkn;110;99;17.13;4pt 1rb 4as 1st 2-5fg
20160328;4682;PF;Mirotic, Nikola;;12.25;$4,300;chi;H;atl;100;102;16.68;5pt 3rb 2as 1trey 2-6fg
20160328;3404;SF;Dunleavy, Mike;1;10.75;$3,100;chi;H;atl;100;102;19.88;5pt 5rb 2to 1trey 2-8fg
20160328;4080;PF;Arthur, Darrell;;10.75;$3,900;den;H;dal;88;97;25.63;9pt 1rb 1as 3to 1trey 4-7fg
20160328;4316;SF;Stephenson, Lance;;10.5;$5,500;mem;H;sas;87;101;21.05;4pt 4rb 3as 6to 2-8fg
20160328;4809;PF;McCullough, Chris;;10.25;$3,000;bkn;A;mia;99;110;17.08;5pt 3rb 1st 2to 1trey 2-6fg
20160328;4676;SF;Sampson, JaKarr;1;10.25;$3,000;den;H;dal;88;97;17.82;2pt 3rb 2as 1bl 1to 1-4fg
20160328;3503;PF;Scola, Luis;1;9.5;$3,800;tor;H;okc;100;119;15.35;0pt 2rb 1as 2st 1bl 1to 0-3fg
20160328;4314;PF;Seraphin, Kevin;;9;$3,000;nyk;A;nor;91;99;10.93;4pt 4rb 2-6fg
20160328;3619;SF;Allen, Tony;1;8.5;$4,400;mem;H;sas;87;101;16.93;4pt 1as 2st 2to 2-8fg
20160328;4618;SF;Karasev, Sergey;1;8;$3,000;bkn;A;mia;99;110;18.28;3pt 2rb 2as 1to 1-2fg 1-2ft
20160328;3001;SF;Peace, Metta World;;7.75;$3,000;lal;A;uta;75;123;12.38;5pt 1rb 1as 1to 1trey 2-3fg 0-2ft
20160328;4824;PF;Mickey, Jordan;;7;$3,000;bos;A;lac;90;114; 6.72;2pt 4rb 1-5fg 0-2ft
20160328;3520;PF;Bonner, Matt;;6.75;$3,000;sas;A;mem;101;87; 8.62;5pt 1rb 1trey 2-4fg
20160328;4555;SF;Johnson, Chris;;6.5;$3,000;uta;H;lal;123;75;14.53;2pt 2rb 1bl 0-4fg 2-2ft
20160328;3733;PF;Bass, Brandon;;6;$3,600;lal;A;uta;75;123;12.33;2pt 2rb 1as 1-2fg
20160328;4529;PF;O'Quinn, Kyle;;5.75;$3,000;nyk;A;nor;91;99; 5.12;0pt 3rb 1bl 0-1fg
20160328;4875;PF;Bjelica, Nemanja;;5.5;$3,000;min;H;pho;121;116;13.33;2pt 2rb 1as 1to 1-4fg
20160328;4416;SF;Williams, Derrick;;5.5;$3,400;nyk;A;nor;91;99;15.45;4pt 2rb 2to 2-4fg
20160328;4124;PF;Thompson, Jason;;5.25;$3,100;tor;H;okc;100;119; 3.68;2pt 1rb 1bl 1-1fg
20160328;4113;PF;Mbah a Moute, Luc;1;5.25;$3,000;lac;H;bos;114;90;16.73;2pt 1rb 1st 1-1fg
20160328;4248;PF;Ayres, Jeff;;4.75;$3,000;lac;H;bos;114;90; 5.23;4pt 1rb 1to 2-2fg
20160328;4196;SF;Budinger, Chase;;4.75;$3,000;pho;A;min;116;121;19.95;3pt 1rb 1trey 1-2fg
20160328;4669;SF;McDermott, Doug;;4.75;$3,600;chi;H;atl;100;102;19.70;1pt 3rb 0-2fg 1-2ft
20160328;4411;PF;Leuer, Jon;;4.75;$4,700;pho;A;min;116;121;11.08;0pt 1rb 2st 1to 0-1fg
20160328;3931;SF;Sefolosha, Thabo;;4.5;$3,900;atl;A;chi;102;100;23.48;2pt 2rb 2-2ft
20160328;3416;SF;Prince, Tayshaun;;4.25;$3,000;min;H;pho;121;116;16.07;3pt 1rb 1-1fg 1-2ft
20160328;4890;SF;Simmons, Jonathon;;4;$3,100;sas;A;mem;101;87; 9.90;2pt 1st 1-5fg
20160328;4680;PF;Randle, Julius;1;2.75;$6,400;lal;A;uta;75;123;23.67;2pt 1rb 1to 1-5fg
20160328;4460;SF;Singler, Kyle;;2.75;$3,000;okc;A;tor;119;100;12.12;0pt 1rb 1as 0-4fg
20160328;3772;PF;Lee, David;;2.5;$5,000;dal;A;den;97;88; 3.87;0pt 2rb
20160328;4814;SF;Montero, Luis;;2.25;$3,000;por;H;sac;105;93; 4.68;1pt 1rb 0-2fg 1-2ft
20160328;4795;SF;Toupane, Axel;;2;$3,000;den;H;dal;88;97; 6.80;2pt 1-1fg
20160328;4897;PF;Williams, Alan;;1.5;$3,000;pho;A;min;116;121; 2.77;0pt 2rb 2to 0-1fg
20160328;3401;SF;Butler, Caron;;0;$3,000;sac;A;por;93;105; 3.33;0pt 0-2fg
20160328;4812;PF;Alexander, Cliff;;0;$3,000;por;H;sac;105;93; 4.68;0pt
20160328;4683;SF;Rudez, Damjan;;0;$3,000;min;H;pho;121;116;DNP;0pt
20160328;3573;PF;West, David;;0;$3,700;sas;A;mem;101;87;DNP;0pt
20160328;4722;SF;Hairston, P.J.;;0;$3,000;mem;H;sas;87;101;DNP;0pt
20160328;3940;PF;Amundson, Louis;;0;$3,000;nyk;A;nor;91;99;DNP;0pt
20160328;4404;SF;Leonard, Kawhi;;0;$7,700;sas;A;mem;101;87;DNP;0pt
20160328;4085;PF;Anderson, Ryan;;0;$6,800;nor;H;nyk;99;91;DNP;0pt
20160328;3807;PF;Villanueva, Charlie;;0;$3,100;dal;A;den;97;88;DNP;0pt
20160328;3314;PF;Randolph, Zach;;0;$6,300;mem;H;sas;87;101;DNP;0pt
20160328;4482;PF;Davis, Anthony;;0;$8,300;nor;H;nyk;99;91;DNP;0pt
20160328;4509;PF;Robinson, Thomas;;0;$3,000;bkn;A;mia;99;110;DNP;0pt
20160328;4571;SF;Snell, Tony;;0;$3,000;chi;H;atl;100;102;DNP;0pt
20160328;4673;PF;Payne, Adreian;;0;$3,000;min;H;pho;121;116;DNP;0pt
20160328;4274;PF;Cousins, DeMarcus;;0;$10,500;sac;A;por;93;105;DNP;0pt
20160328;3535;PF;Haslem, Udonis;;0;$3,000;mia;H;bkn;110;99;DNP;0pt
20160328;3857;SF;Gay, Rudy;;0;$6,100;sac;A;por;93;105;DNP;0pt
20160328;4798;PF;Nance, Larry;;0;$3,100;lal;A;uta;75;123;DNP;0pt
20160328;4384;SF;Thomas, Lance;;0;$3,000;nyk;A;nor;91;99;NA;0pt
20160328;4724;SF;Warren, T.J.;;0;$3,700;pho;A;min;116;121;NA;0pt
20160328;4801;SF;Brown, Anthony;;0;$3,000;lal;A;uta;75;123;NA;0pt
20160328;4461;SF;Parsons, Chandler;;0;$6,000;dal;A;den;97;88;NA;0pt
20160328;4082;SF;Gallinari, Danilo;;0;$6,400;den;H;dal;88;97;NA;0pt
20160328;4305;SF;Pondexter, Quincy;;0;$3,000;nor;H;nyk;99;91;NA;0pt
20160328;4172;PF;Griffin, Blake;;0;$7,800;lac;H;bos;114;90;NA;0pt
20160328;1449;PF;Garnett, Kevin;;0;$3,000;min;H;pho;121;116;NA;0pt
20160328;4725;PF;McGary, Mitch;;0;$3,000;okc;A;tor;119;100;NA;0pt
20160328;4690;PF;Bairstow, Cameron;;0;$3,000;chi;H;atl;100;102;NA;0pt
20160328;4796;SF;Dawson, Branden;;0;$3,000;lac;H;bos;114;90;NA;0pt
20160328;4034;PF;Wright, Brandan;;0;$3,400;mem;H;sas;87;101;NA;0pt
20160328;4739;PF;Moreland, Eric;;0;$3,000;sac;A;por;93;105;NA;0pt
20160328;4579;PF;Reed, Willie;;0;$3,000;bkn;A;mia;99;110;NA;0pt
20160328;4726;SF;Early, Cleanthony;;0;$3,000;nyk;A;nor;91;99;NA;0pt
20160328;3978;SF;Chandler, Wilson;;0;$4,000;den;H;dal;88;97;NA;0pt
20160328;4816;SF;Dukan, Duje;;0;$3,000;sac;A;por;93;105;NA;0pt
20160328;4708;SF;Caboclo, Bruno;;0;$3,000;tor;H;okc;100;119;NA;0pt
20160328;4472;SF;Crowder, Jae;;0;$5,500;bos;A;lac;90;114;NA;0pt
20160328;4880;SF;Huestis, Josh;;0;$3,000;okc;A;tor;119;100;NA;0pt
20160328;4203;SF;Carroll, DeMarre;;0;$4,500;tor;H;okc;100;119;NA;0pt
20160328;4278;SF;Evans, Jeremy;;0;$3,000;dal;A;den;97;88;NA;0pt
20160328;3521;PF;Bosh, Chris;;0;$6,600;mia;H;bkn;110;99;NA;0pt
20160328;4811;SF;Connaughton, Pat;;-0.5;$3,000;por;H;sac;105;93; 4.68;0pt 1to 0-2fg
20160328;4879;C;Towns, Karl-Anthony;1;52.5;$8,100;min;H;pho;121;116;38.37;27pt 10rb 5as 2st 1to 1trey 10-18fg 6-6ft
20160328;4107;C;Jordan, DeAndre;1;43.25;$7,900;lac;H;bos;114;90;28.82;15pt 13rb 2as 1st 3bl 1to 5-8fg 5-7ft
20160328;3308;C;Gasol, Pau;1;42.75;$7,300;chi;H;atl;100;102;34.33;19pt 11rb 5as 1st 2to 8-18fg 3-4ft
20160328;4324;C;Whiteside, Hassan;;42;$8,400;mia;H;bkn;110;99;31.03;27pt 8rb 1as 1st 1bl 1to 12-16fg 3-4ft
20160328;4620;C;Gobert, Rudy;1;41.75;$5,600;uta;H;lal;123;75;27.95;8pt 19rb 4as 2bl 3-8fg 2-4ft
20160328;4591;C;Len, Alex;1;36.75;$6,000;pho;A;min;116;121;36.77;14pt 13rb 1as 3st 5to 7-12fg
20160328;4817;C;Cauley-Stein, Willie;;36.5;$3,700;sac;A;por;93;105;33.45;13pt 14rb 2as 1st 1to 6-12fg 1-2ft
20160328;3998;C;Horford, Al;1;34.5;$6,800;atl;A;chi;102;100;33.87;14pt 10rb 3as 1bl 6-11fg 2-4ft
20160328;4075;C;Lopez, Brook;1;31;$7,100;bkn;A;mia;99;110;34.77;26pt 4rb 1bl 4to 12-20fg 2-2ft
20160328;4112;C;Lopez, Robin;1;28.75;$5,400;nyk;A;nor;91;99;30.02;17pt 5rb 2as 2bl 3to 8-12fg 1-3ft
20160328;4574;C;Adams, Steven;1;25.75;$3,700;okc;A;tor;119;100;28.30;10pt 9rb 2as 1bl 1to 3-5fg 4-5ft
20160328;4109;C;Koufos, Kosta;1;25.75;$3,500;sac;A;por;93;105;31.55;10pt 7rb 1as 2st 1bl 1to 5-12fg
20160328;4475;C;Sullinger, Jared;1;25.25;$4,900;bos;A;lac;90;114;20.25;9pt 11rb 2as 1to 4-11fg 1-2ft
20160328;4497;C;Valanciunas, Jonas;1;24;$5,200;tor;H;okc;100;119;26.50;10pt 10rb 5-13fg
20160328;4101;C;Hibbert, Roy;1;23.5;$3,000;lal;A;uta;75;123;23.67;8pt 6rb 4bl 3-6fg 2-2ft
20160328;4084;C;Ajinca, Alexis;1;22.5;$3,700;nor;H;nyk;99;91;26.00;12pt 6rb 1as 1bl 1to 4-11fg 4-5ft
20160328;4893;C;Marjanovic, Boban;1;21.25;$3,400;sas;A;mem;101;87;30.48;5pt 9rb 2as 1bl 1-4fg 3-4ft
20160328;4442;C;Kanter, Enes;;19.75;$4,800;okc;A;tor;119;100;19.70;7pt 9rb 1st 1to 2-6fg 3-3ft
20160328;4260;C;Aldrich, Cole;;19.25;$3,000;lac;H;bos;114;90;13.75;6pt 7rb 1as 2bl 2to 3-3fg
20160328;3397;C;Andersen, Chris;1;18.75;$3,200;mem;H;sas;87;101;23.57;5pt 5rb 1as 2st 1bl 1-5fg 3-4ft
20160328;4458;C;Biyombo, Bismack;;17.75;$4,500;tor;H;okc;100;119;17.82;7pt 7rb 1bl 2-4fg 3-5ft
20160328;4772;C;Jokic, Nikola;1;17.5;$6,000;den;H;dal;88;97;23.92;2pt 8rb 2as 2st 3to 1-7fg
20160328;4583;C;Olynyk, Kelly;;16.75;$3,800;bos;A;lac;90;114;22.95;8pt 5rb 1as 2trey 3-9fg
20160328;4768;C;Lauvergne, Joffrey;;16.25;$3,000;den;H;dal;88;97;22.60;8pt 3rb 2as 1bl 1to 4-7fg
20160328;3419;C;Stoudemire, Amare;1;16.25;$3,000;mia;H;bkn;110;99;16.97;7pt 3rb 3st 1to 3-3fg 1-2ft
20160328;3556;C;Perkins, Kendrick;;15;$3,000;nor;H;nyk;99;91;21.23;3pt 8rb 1bl 3-4ft
20160328;3898;C;Hollins, Ryan;;14.75;$3,000;mem;H;sas;87;101;20.40;6pt 3rb 1as 1st 1bl 1to 2-2fg 2-6ft
20160328;4607;C;Plumlee, Mason;1;13.25;$5,100;por;H;sac;105;93;20.20;4pt 3rb 3as 1st 2to 2-4fg
20160328;4691;C;Black, Tarik;;13.25;$3,000;lal;A;uta;75;123;12.00;3pt 5rb 1st 1bl 1-4fg 1-2ft
20160328;4547;C;Sims, Henry;;12.5;$3,000;bkn;A;mia;99;110;13.23;4pt 6rb 1as 1to 2-3fg
20160328;4516;C;Zeller, Tyler;;12;$3,000;bos;A;lac;90;114;18.97;8pt 4rb 2to 3-9fg 2-2ft
20160328;3553;C;Pachulia, Zaza;;11.25;$3,500;dal;A;den;97;88;28.67;5pt 5rb 1-5fg 3-3ft
20160328;3307;C;Chandler, Tyson;1;10.75;$5,000;pho;A;min;116;121;18.62;2pt 3rb 4as 2to 1-1fg
20160328;4535;C;Sacre, Robert;;10;$3,000;lal;A;uta;75;123; 7.58;5pt 4rb 1-3fg 3-4ft
20160328;4565;C;Withey, Jeff;;5.25;$3,000;uta;H;lal;123;75; 7.88;2pt 1rb 1bl 1-2fg
20160328;4263;C;Asik, Omer;1;4.75;$4,300;nor;H;nyk;99;91; 7.68;2pt 3rb 2to 1-2fg
20160328;4408;C;Smith, Greg;;1.75;$3,000;min;H;pho;121;116; 9.63;1pt 1rb 1to 1-2ft
20160328;4759;C;Nogueira, Lucas;;1.25;$3,000;tor;H;okc;100;119; 3.25;0pt 1rb 0-1fg
20160328;3523;C;Collison, Nick;;0;$3,000;okc;A;tor;119;100;DNP;0pt
20160328;4845;C;Felicio, Cristiano;;0;$3,000;chi;H;atl;100;102;DNP;0pt
20160328;4858;C;Mejri, Salah;;0;$4,200;dal;A;den;97;88;DNP;0pt
20160328;2404;C;Mohammed, Nazr;;0;$3,000;okc;A;tor;119;100;DNP;0pt
20160328;4659;C;Muscala, Mike;;0;$3,000;atl;A;chi;102;100;DNP;0pt
20160328;4114;C;McGee, JaVale;;0;$3,000;dal;A;den;97;88;DNP;0pt
20160328;4013;C;Noah, Joakim;;0;$5,000;chi;H;atl;100;102;NA;0pt
20160328;4681;C;Nurkic, Jusuf;;0;$4,100;den;H;dal;88;97;NA;0pt
20160328;4116;C;Pekovic, Nikola;;0;$3,000;min;H;pho;121;116;NA;0pt
20160328;2223;C;Duncan, Tim;;0;$4,200;sas;A;mem;101;87;NA;0pt
20160328;4304;C;Pleiss, Tibor;;0;$3,000;uta;H;lal;123;75;NA;0pt
20160328;4024;C;Splitter, Tiago;;0;$3,000;atl;A;chi;102;100;NA;0pt
20160328;3545;C;Kaman, Chris;;0;$3,000;por;H;sac;105;93;NA;0pt
20160328;4521;C;Leonard, Meyers;;0;$3,000;por;H;sac;105;93;NA;0pt
20160328;3990;C;Gasol, Marc;;0;$6,900;mem;H;sas;87;101;NA;0pt
20160328;4867;C;Tavares, Walter;;0;$3,000;atl;A;chi;102;100;NA;0pt
20160329;4086;SG;Batum, Nicolas;1;57.5;$7,400;cha;A;phi;100;85;37.58;19pt 12rb 12as 1st 3to 1trey 8-16fg 2-2ft
20160329;4173;PG;Curry, Stephen;1;55.75;$10,500;gsw;H;was;102;94;34.70;26pt 7rb 7as 5st 5to 6trey 9-20fg 2-2ft
20160329;4379;PG;Irving, Kyrie;1;49.5;$6,900;cle;H;hou;100;106;37.23;31pt 2rb 8as 1st 1bl 5to 5trey 9-23fg 8-9ft
20160329;4224;SG;Harden, James;1;48;$10,400;hou;A;cle;106;100;44.33;27pt 6rb 8as 1st 4to 3trey 8-16fg 8-10ft
20160329;4699;PG;Payton, Elfrid;1;40.25;$5,800;orl;H;bkn;139;105;26.08;11pt 5rb 12as 2st 1to 4-11fg 3-3ft
20160329;4321;PG;Wall, John;1;39.75;$9,900;was;A;gsw;94;102;34.22;8pt 5rb 11as 1st 4bl 2to 4-14fg 0-2ft
20160329;4079;PG;Westbrook, Russell;1;39.5;$10,300;okc;A;det;82;88;34.70;24pt 4rb 6as 1st 3to 2trey 8-28fg 6-9ft
20160329;4234;PG;Beverley, Patrick;1;34.25;$4,300;hou;A;cle;106;100;31.18;10pt 7rb 6as 2st 1bl 1to 2trey 4-10fg
20160329;4315;PG;Smith, Ishmael;1;33.75;$5,900;phi;H;cha;85;100;40.70;15pt 3rb 6as 3bl 3to 3trey 6-17fg
20160329;4110;SG;Lee, Courtney;1;32.5;$3,700;cha;A;phi;100;85;36.95;15pt 6rb 3as 2st 1bl 3to 2trey 6-10fg 1-1ft
20160329;4440;PG;Walker, Kemba;1;30.25;$8,200;cha;A;phi;100;85;35.68;16pt 5rb 2as 2st 2to 4trey 5-19fg 2-2ft
20160329;4534;SG;Thompson, Hollis;1;29;$4,300;phi;H;cha;85;100;29.35;8pt 10rb 3as 1st 1bl 2to 2trey 2-11fg 2-2ft
20160329;4627;SG;Oladipo, Victor;1;28.25;$7,500;orl;H;bkn;139;105;26.08;7pt 3rb 8as 3st 2to 1trey 3-7fg
20160329;3745;SG;Ellis, Monta;1;27.75;$6,300;ind;H;chi;96;98;31.50;8pt 5rb 4as 3st 1bl 1to 3-12fg 2-2ft
20160329;4363;SG;Butler, Jimmy;1;27;$7,200;chi;A;ind;98;96;35.50;14pt 4rb 3as 2st 1to 6-10fg 2-2ft
20160329;4616;SG;Caldwell-Pope, Kentavious;1;26.75;$5,300;det;H;okc;88;82;37.55;8pt 7rb 6as 1st 2to 3-16fg 2-2ft
20160329;4367;SG;Thompson, Klay;1;26.5;$7,100;gsw;H;was;102;94;31.63;16pt 4rb 1as 1st 1bl 2to 2trey 7-19fg
20160329;4494;SG;Beal, Bradley;1;26.5;$5,400;was;A;gsw;94;102;31.18;17pt 2rb 4as 1st 3to 1trey 6-16fg 4-4ft
20160329;4182;PG;Jennings, Brandon;;26;$3,600;orl;H;bkn;139;105;16.02;11pt 2rb 6as 1st 3trey 4-8fg
20160329;4369;PG;Jackson, Reggie;1;25.75;$5,800;det;H;okc;88;82;27.60;13pt 1rb 6as 1st 1bl 4to 1trey 4-15fg 4-4ft
20160329;4397;SG;Shumpert, Iman;1;24.25;$3,200;cle;H;hou;100;106;34.68;11pt 3rb 2as 1st 2bl 1to 2trey 4-14fg 1-2ft
20160329;3858;PG;Foye, Randy;;23.75;$3,000;okc;A;det;82;88;23.33;9pt 5rb 3as 2bl 1to 1trey 3-9fg 2-4ft
20160329;4776;SG;Hezonja, Mario;;23.75;$3,300;orl;H;bkn;139;105;24.75;10pt 3rb 3as 2st 1bl 2to 1trey 4-8fg 1-2ft
20160329;4655;PG;Larkin, Shane;1;23;$3,800;bkn;A;orl;105;139;33.02;10pt 4rb 3as 2st 1to 4-9fg 2-2ft
20160329;4514;SG;Lamb, Jeremy;;22.75;$3,000;cha;A;phi;100;85;20.20;7pt 7rb 4as 1bl 2to 2-7fg 3-4ft
20160329;4693;SG;Brown, Markel;;22;$3,000;bkn;A;orl;105;139;20.88;11pt 2rb 5as 1st 2to 3-6fg 5-9ft
20160329;4468;SG;Fournier, Evan;1;21.75;$5,000;orl;H;bkn;139;105;23.25;15pt 1rb 3as 1to 3trey 6-10fg
20160329;4770;SG;Kilpatrick, Sean;;20;$3,300;bkn;A;orl;105;139;23.27;11pt 2rb 3as 2st 4to 4-12fg 3-5ft
20160329;4610;PG;Dellavedova, Matthew;;18.5;$3,400;cle;H;hou;100;106;20.22;4pt 2rb 8as 2-7fg
20160329;4703;SG;Stauskas, Nik;;18.25;$3,800;phi;H;cha;85;100;32.52;13pt 3rb 1as 2to 2trey 4-11fg 3-4ft
20160329;4569;PG;Canaan, Isaiah;1;18.25;$3,900;phi;H;cha;85;100;27.23;10pt 3rb 1as 1st 1to 3trey 3-10fg 1-1ft
20160329;4056;PG;Watson, C.J.;;17.25;$3,000;orl;H;bkn;139;105;21.92;2pt 3rb 5as 2st 0-3fg 2-2ft
20160329;4185;SG;Ellington, Wayne;;17;$3,000;bkn;A;orl;105;139;25.43;12pt 2rb 1as 1to 3trey 4-10fg 1-1ft
20160329;4515;SG;Waiters, Dion;1;15.75;$3,300;okc;A;det;82;88;34.40;4pt 5rb 2as 2st 3to 1-8fg 2-2ft
20160329;4159;PG;Lawson, Ty;;15.75;$3,000;ind;H;chi;96;98;16.50;8pt 1rb 3as 1st 4-7fg
20160329;3651;PG;Livingston, Shaun;;15.5;$3,300;gsw;H;was;102;94;20.48;8pt 4rb 2as 1to 4-7fg 0-2ft
20160329;4073;PG;Rose, Derrick;1;15.25;$5,800;chi;A;ind;98;96;28.87;8pt 1rb 4as 4-15fg
20160329;4102;PG;Hill, George;1;15.25;$4,700;ind;H;chi;96;98;31.50;6pt 3rb 4as 1to 3-6fg
20160329;3544;SG;Jones, James;;14.25;$3,000;cle;H;hou;100;106; 8.05;10pt 1rb 1st 2trey 2-5fg 4-4ft
20160329;3514;PG;Barbosa, Leandro;;13.75;$3,000;gsw;H;was;102;94;22.00;6pt 3rb 3as 1to 2-6fg 2-2ft
20160329;4364;SG;Moore, E'Twaun;;13.5;$3,700;chi;A;ind;98;96;24.05;5pt 4rb 1st 1bl 2to 1trey 2-6fg
20160329;3976;PG;Brooks, Aaron;;13;$3,000;chi;A;ind;98;96;20.27;7pt 4as 1to 1trey 3-6fg
20160329;3669;SG;Smith, J.R.;1;12.25;$4,400;cle;H;hou;100;106;34.52;4pt 3rb 2as 1bl 1to 1-6fg 2-2ft
20160329;4831;PG;McConnell, T.J.;;12;$3,200;phi;H;cha;85;100;20.20;2pt 4rb 2as 1st 1-7fg
20160329;4020;PG;Sessions, Ramon;;11.5;$3,000;was;A;gsw;94;102;16.75;1pt 4rb 3as 1st 2to 0-3fg 1-2ft
20160329;4026;SG;Stuckey, Rodney;;11;$3,000;ind;H;chi;96;98;16.50;4pt 2rb 2as 1st 1to 1-5fg 2-2ft
20160329;4559;SG;Roberson, Andre;1;11;$3,100;okc;A;det;82;88;21.82;2pt 4rb 1as 1st 1bl 3to 1-3fg
20160329;4500;PG;Marshall, Kendall;;11;$3,000;phi;H;cha;85;100;11.85;2pt 2rb 2as 1st 1bl 1to 1-2fg
20160329;4694;PG;Napier, Shabazz;;9.5;$3,000;orl;H;bkn;139;105; 5.90;6pt 2rb 2trey 2-3fg
20160329;4882;PG;Payne, Cameron;;9.25;$3,000;okc;A;det;82;88;13.30;2pt 1rb 2as 2st 2to 1-6fg
20160329;4709;SG;Bogdanovic, Bojan;1;8.75;$5,000;bkn;A;orl;105;139;15.28;6pt 1rb 1as 2-5fg 2-2ft
20160329;3518;PG;Blake, Steve;;8.75;$3,000;det;H;okc;88;82;20.40;0pt 3rb 2as 1st 0-5fg
20160329;4611;SG;Clark, Ian;;8.5;$3,000;gsw;H;was;102;94;17.10;2pt 2rb 1st 1bl 1-4fg
20160329;4115;SG;Morrow, Anthony;;8.25;$3,000;okc;A;det;82;88;14.10;7pt 1rb 1to 1trey 3-6fg
20160329;4199;SG;Temple, Garrett;;7.75;$3,000;was;A;gsw;94;102;18.30;3pt 1rb 2as 1trey 1-2fg
20160329;3574;PG;Williams, Maurice;;7;$3,000;cle;H;hou;100;106; 5.85;6pt 2trey 2-2fg
20160329;4623;PG;Gutierrez, Jorge;;6.75;$3,000;cha;A;phi;100;85;12.32;2pt 1rb 3as 2to 1-1fg
20160329;3054;PG;Terry, Jason;;3;$3,000;hou;A;cle;106;100; 8.97;3pt 1to 1trey 1-2fg
20160329;4658;PG;Daniels, Troy;;2;$3,000;cha;A;phi;100;85; 1.27;2pt 1-1fg
20160329;4435;PG;Sloan, Donald;;1.5;$3,600;bkn;A;orl;105;139; 6.55;0pt 1as 0-1fg
20160329;4839;SG;Hilliard, Darrun;;1.25;$3,000;det;H;okc;88;82; 2.85;0pt 1rb 0-1fg
